,Categorie,town,Pourcentage Raised,Creation Date,NumberDonors,Duration in days,Short_description,Amount collected ,Amount targeted,MeanDonation,categoryNumeric,townNumeric,size
107,Accidents & Emergencies,Douvres,26.2,2022-01-23,14,7,"['Bonjour', 'après', 'année', 'haïtienne', '2015-2016', 'encore', 'régulièrement', 'sollicitée', 'là-bas', 'aider', 'lever', 'fonds', 'situations', 'exceptionnelles', 'particulièrement', 'touchée', 'Renel', 'JOSEPH', 'haïtien', 'Enorve', 'rencontré', 'novembre', 'Renel', 'effet', 'peine', 'devenue', 'enfer', 'faute', 'soins', 'après', 'accident', 'voiture', ""n'est"", 'perdu', 'solution', 'médicale', 'coûteuse', 'encore', 'possible', ""J'espère"", 'serez', 'sensible', 'histoire', 'pourrez', 'contribuer', 'cette', 'levée', 'fonds', 'rétablissement', 'porter', 'toute', 'misère', 'monde', 'peut-être', 'celle', 'viennent', 'demander', 'notre', ""D'avance"", 'merci', 'infiniment', 'votre', 'soutien', 'Marie==============================================================Novembre', 'haïtien', 'Enorve', 'droite', 'photo', 'couverture', 'rencontre', 'jeune', 'homme', 'Renel', 'JOSEPH', 'gauche', 'mendicité', 'collision', 'voiture', 'causé', 'grave', 'fracture', 'ouverte', 'tibia', 'Comme', 'était', 'frontière', 'entre', 'République', 'Dominicaine', 'Haïti', 'soldats', 'trouvaient', ""l'ont"", 'conduit', ""l'hôpital"", 'fixateurs', 'externes', 'sortes', 'grandes', 'traversant', 'jambe', 'posés', 'urgence.Renel', 'alors', 'dépensé', 'maigres', 'économies', 'faire', 'examens', 'médicaux', 'abouti', 'impasse', 'toute', 'opération', 'amputation', 'remise', 'place', 'était', 'coûteuse', 'revenant', 'salaire', 'annuel', ""d'autant"", ""qu'il"", 'retrouvait', 'incapacité', 'travailler', 'famille', ""n'est"", 'soutenir', 'financièrement', 'intervention', 'médicale', 'veuve', 'elle-même', 'situation', 'financière', 'délicate', 'histoire', 'Depuis', 'République', 'Dominicaine', 'promenant', 'carte', ""d'identité"", 'photo', 'blessure', 'autrement', 'cachée', 'bandage', 'fortune', ""C'est"", 'vraiment', 'miracle', 'plaie', 'infectée', 'pendant', 'toutes', 'années', 'repoussé', 'brisé', 'muscles', 'déchirés', 'aurait', 'mourir', ""d'une"", 'infection', 'généralisée', 'Incroyable', 'également', 'orteils', 'genou', 'bougent', 'encore', 'encore', 'sensibles', 'combien', 'temps', 'reste-t-il', 'fièvres', 'régulières', 'grandes', 'douleurs', 'chaque', 'mouvement', ""l'empêchent"", 'vivre', ""l'esprit"", 'tranquille', 'Depuis', 'bloqué', 'forme', ""d'errance"", 'espérant', 'trouver', 'donateur', 'providentiel', 'résoudre', 'situation.Mon', 'Enorve', 'serait-il', 'cette', 'rencontre', 'providentielle', 'Enorve', 'pendant', 'communauté', 'internationale', 'Haïti', 'grande', 'confiance', 'photo', 'ci-dessous', 'Enorve', 'gauche', 'milieu', 'paysan', 'haïtien', 'histoire', 'familiale', 'compliquée', ""s'est"", 'relevé', 'énormément', 'courage', 'volonté', 'commençant', ""l'école"", 'fréquentant', 'volontaires', 'étrangers', 'Sadhana', 'Forest', 'permis', ""d'apprendre"", ""l'anglais"", ""C'est"", ""quelqu'un"", ""d'attentionné"", 'sensible', 'délicat', 'vis-à-vis', 'autres', 'passionné', ""l'époque"", ""l'enjeu"", 'vital', 'reforestation', 'Haïti', 'Après', 'plusieurs', 'années', 'Sadhana', 'Forest', 'travaillé', 'pendant', 'temps', 'comme', 'traducteur', 'créole-anglais', 'médecins', 'américains', 'soignant', 'Haïtiens', 'travaillant', 'comme', 'presque-esclaves', 'plantations', 'sucre', 'République', 'Dominicaine', 'bateys', 'Price', 'Sugar', 'scandale', 'humain', 'Depuis', 'régulier', 'Enorve', 'communiquons', 'créole', ""C'est"", 'assez', 'naturellement', ""qu'il"", 'parler', 'cette', 'situation', 'aussi', 'demandé', 'financière', 'dossier', 'personnes', 'Angleterre', 'personnes', 'parlent', 'créole', 'espagnol', ""d'éventuels"", 'besoins', 'clarification.Avant', 'commencer', 'cette', 'levée', 'fonds', 'envoyé', ""l'argent"", 'Enorve', 'Renel', 'faire', 'examens', 'récents', 'étudier', 'différentes', 'options', 'médicales', 'envisageables', 'stade', 'Enorve', 'accompagner', 'Renel', 'faire', 'radio', 'certain', 'nombre', 'tests', 'clinique', 'Samaritano', 'Santo', 'Domingo', 'toujours', 'faisant', 'reportages', 'détaillés', ""l'eau.Deux"", 'options', ""aujourd'hui"", 'possibles', 'tenter', 'opération', 'sauvetage', 'jambe', '208.000', 'pesos', '3.627', '3.210', ""C'est"", ""l'option"", 'coûteuse', ""c'est"", 'aussi', 'risquée', 'conditions', 'sanitaires', 'politiques', 'sociales', 'ajoutées', 'racisme', 'institutionnel', 'vis-à-vis', 'Haïtiens', 'permettraient-elles', 'Renel', ""d'avoir"", 'soins', 'requis', 'cette', 'opération', 'complexe', 'notamment', 'convalescence', 'amputer', 'jambe', 'genou', '165.000', 'pesos', '2.877', '2.547', 'Cette', 'option', 'rassurante', 'amputations', 'courantes', 'maîtrisées', 'Renel', 'lui-même', 'préfère', 'cette', 'option', 'paraît', 'accessible', 'prudente', 'effet', ""qu'il"", 'confiance', 'médecins', ""c'est"", 'médecins', ""l'ont"", 'freiné', 'pensent', ""qu'il"", 'encore', 'possible', 'sauver', 'jambe', 'toutefois', 'cette', 'option', 'retenue', 'Renel', 'moins', 'membres', 'famille', 'devront', 'signer', 'décharges', 'médecins', 'puissent', 'accusés', ""l'avoir"", 'privé', 'jambe.Pour', 'éclairer', 'choix', 'passé', 'temps', 'enquêter', 'auprès', ""d'amis"", 'proches', 'médecins', ""j'estime"", 'beaucoup', 'merci', 'infiniment', ""d'avoir"", 'temps', 'pencher', 'question', 'chirurgien', 'orthopédiste', 'France', 'anesthésiste-réanimateur', 'Suisse', 'expérience', 'internationale', 'permettant', ""d'avoir"", 'recul', 'contexte', 'social.Les', 'conseils', 'reçus', 'jusque', 'plutôt', 'basculer', ""l'option"", 'amputation', 'dossier', 'Renel', 'insolite', 'soignants', 'français', 'continue', 'circuler', 'sommes', 'encore', 'fixés', "".Quoiqu'il"", 'somme', 'importante', 'nécessaire', ""c'est"", 'pourquoi', 'commence', 'maintenant', 'cette', 'levée', 'fonds', 'éventuels', 'surplus', 'pourront', 'aider', 'Renel', 'aborder', 'sereinement', 'phase', 'convalescence', 'seuls', 'aspects', 'strictement', 'médicaux', 'effet', 'compris', 'coûts', 'annoncés', 'manque', 'gagner', 'période', 'mendicité', 'certainement', 'moins', 'facile', ""d'une"", 'moindre', 'mobilité', 'Pourrez-vous', 'contribuer', 'sortir', 'Renel', 'blocage', 'médical', 'Merci', ""d'avance"", 'votre', 'chacun', 'mesure', ""n'hésitez"", 'solliciter', 'souhaitez', ""d'informations"", ""d'images.Read""]",525.0,2000.0,37.5,3,163,2
108,Accidents & Emergencies,Paris,24.0,2022-01-19,23,11,"['BonjourJe', 'venir', 'longue', 'rencontré', 'Manmath', 'Kumar', 'Lenka', 'dépend', ""d'une"", 'operation', 'medicale', 'lourde', 'automne', 'dernier', 'reins', 'lâchés', 'subitement', 'temps', 'raison', 'hypertension', 'diagnostiquée', 'actuellement', 'dialyse', 'jours', 'semaine', 'hôpital', 'Bhubaneswar', 'capitale', 'Orissa', 'environ', 'route', 'village', 'soins', 'gérés', 'Nisith', 'Kumar', 'Mohanty', 'néphrologue', 'hôpital', 'Apollo', 'Bhubaneswar', 'entre', 'bonnes', 'mains', 'préoccupant', 'nécessite', 'opération', 'lourde', 'transplantation.J', 'passé', 'semaines', 'Juanga', 'début', 'voyage', 'travers', 'monde', 'atelier', 'découverte', 'cinéma', 'élèves', 'école', 'village', 'gérée', 'financée', 'américaine', 'finance', 'aussi', 'dispensaire', 'cette', 'communauté', 'endroit', 'donné', 'offert', 'Certains', 'entre', 'photos', 'luxuriantes', 'quelques', 'récits', 'aventures', 'là-bas.Il', 'aurait', 'Juanga', 'expérience', 'innombrables', 'bénévoles', 'passés', 'directeur', 'école', 'dispensaire', 'véritable', 'humaniste', 'accueilli', 'Juanga', 'science', 'hospitalité', 'unique', 'était', 'guide', 'culturel', 'traducteur', 'éclaireur', 'confident', 'devenu', 'ami.Manu', 'travailleur', 'social', 'aussi', 'élèves', 'patients', 'communauté', 'marié', 'infirmière', 'travaille', 'dispensaire', 'ensemble', 'jeune', 'cours', 'vingt', 'dernières', 'années', 'travail', 'profité', 'milliers', 'agriculteurs', 'soignés', 'dispensaire', 'envoient', 'leurs', 'enfants', 'école.La', 'veritable', 'différence', 'concitoyens', 'argent', 'terre', 'rationnent', 'leurs', 'lentilles', 'joindre', 'bouts.Aujourd', 'aider', 'aider', 'toute', 'communauté.La', 'famille', 'réussi', 'exploit', 'réunir', 'nécessaires', 'opération', 'transplantation', 'collecte', 'fonds', 'organisée', 'ancienne', 'bénévole', 'américaine', 'donneurs', 'vivants', 'miraculeusement', 'belle-mère', 'opération', 'avoir', 'arrive', 'soins', 'traitements', 'opératoires', 'suivre', 'cette', 'opération', 'aussi', 'couteux', 'difficile', 'réunir', 'sécurité', 'sociale', 'existe', 'pouvoir', 'achat', 'extrêmement', 'faible', 'famille', 'moyenne', 'Juanga', 'réunir', 'encore', '3000€…', 'véritable', 'fortune', 'mesure', 'Cette', 'cagnotte', 'contribuer.Toute', 'participation', 'symbolique', 'utile.Read']",720.0,3000.0,31.304347826086957,3,19,3
109,Accidents & Emergencies,Neuvy-le-Barrois,18.6,2022-01-14,19,16,"['Bonjour', 'suite', 'terrible', 'incendie', 'charlotte', 'notre', 'collègue', 'pompiers', 'perdu', 'toute', 'affaires', 'incendie', 'travers', 'cette', 'cagnotte', 'souhaitons', 'pouvoir', 'donnez', 'petit', 'pouce', 'repartir', 'avant', 'amicale', 'pompiers', 'sancoins', 'compte', 'généreux', 'envers', 'charlotte', 'mérite', 'amplement.Read']",745.0,4000.0,39.21052631578947,3,165,3
110,Accidents & Emergencies,Wittelsheim,20.0,2021-12-27,12,34,"['derniers', 'temps', 'compliqués', 'Accident', 'voiture', 'généré', 'frais', 'importants', 'obligés', 'utiliser', 'toutes', 'économies', 'réparer', 'permettre', 'filer', 'travail', 'jours', 'permettre', 'continuer', 'vivre', 'notre', 'petite', 'toute', 'simplicité', 'lâchés', 'temps', 'avant', 'impact', 'foudre', 'maison', 'raison', ""d'elle"", ""n'avons"", 'remplacer', 'vivons', 'temps', 'Matéo', 'pendant', 'prochaine', 'hospitalisation', 'suivra', 'pendant', 'lequel', 'serai', 'autorisée', 'conduire.Le', 'moralement', ""l'annonce"", 'cette', 'opération', 'colonne', 'vertébrale', 'cadre', 'cette', 'pathologie', 'dégénérative', 'handicape', 'toujours', 'semaine', ""d'hospitalisation"", 'après', 'cette', 'lourde', 'opération', 'convalescence', 'compliqué', 'sorties', 'seront', 'limitées', 'avoir', 'passer', 'temps', 'compliqués', 'petit', 'surtout', 'petit', 'devoir', 'vivre', 'moments', 'famille', ""l'épauler"", 'cagnotte', 'permet', 'souhaiterais', 'pouvoir', 'offrir', 'petite', 'semaine', 'découverte', 'chasse', 'sous-marine', ""qu'il"", 'cultive', 'depuis', 'quelques', 'temps', 'évident', 'résoudre', 'accepter', 'cette', 'suggestion', 'Matéo', 'créer', 'cagnotte', 'ligne', 'avons', 'toujours', ""l'habitude"", 'débrouiller', 'temps', 'court', 'économiser', 'suffisamment', 'arriver', 'investir', 'cette', 'source', ""d'occupation"", ""n'adule"", 'guère', 'utilité', 'cours', 'période', 'Alors', 'loulou', ""m'incline"", ""m'emplit"", 'grand', 'merci', 'Sandy', 'inspirée', 'trouver', 'cette', 'ultime', 'solution', 'surtout', 'immense', 'merci', 'voudront', 'participer']",400.0,2000.0,33.333333333333336,3,166,2
111,Accidents & Emergencies,Aix-en-Provence,36.8,2022-01-07,51,23,"['Bonjour', ""m'appelle"", 'Camille', 'Roesch', 'Janvier', 'parti', 'voyage', 'Philippines.Pendant', 'semaines', 'hébergé', ""l'île"", 'Bohol', 'Jomer', 'Balag', 'propriétaire', 'Jolit', 'Garden', 'ferme', 'responsable', 'Batuan', 'petit', 'village', 'monde', 'connait', ""s'entraide.Plusieurs"", 'familles', ""m'ont"", 'accueilli', 'comme', 'frère', 'coeur', 'jamais', 'demander', 'retour.Mais', 'Décembre', 'typhon', 'dévasté', 'Philippines', 'surtout', ""l'île"", 'Bohol', 'détruisant', 'maisons', 'infrastructures', 'récoltes.Cela', 'plusieurs', 'semaines', 'habitants', 'démènent', 'trouver', 'subsister', 'leurs', 'besoins', 'nourriture', ""l'eau"", 'potable', 'rares', 'augmentent', 'plupart', ""d'entre"", ""n'arrivent"", 'nourrir', 'étant', 'normalement', 'autonomes', 'légumes', ""riz.J'en"", 'appelle', 'votre', 'générosité', 'aider', 'besoin', ""L'argent"", 'transféré', 'Jomer', 'Balag', 'responsable', 'ferme', ""s'occupera"", 'dispatcher', 'auprès', ""d'une"", 'vingtaine', 'familles', 'comme', 'précédent', 'photos', ""l'appui"", 'forme', 'paniers', 'contenants', 'conserves', 'permettant', 'survivre', 'reconstruire', 'temps', 'difficiles.Même', 'symbolique', 'représente', 'repas', 'plusieurs', ""personnes.N'hésitez"", 'partager', 'autour', 'vous.Un', 'immense', 'merci', ""d'avance.Read""]",552.0,1500.0,10.823529411764707,3,93,2
112,Accidents & Emergencies,Poitiers,23.2,2022-01-08,21,22,"['Bonjour', 'aujourd', 'décidés', 'mettre', 'place', 'cette', 'cagnotte', 'venir', 'frère', 'besoin', 'frère', 'question', 'aveugle', 'débrouillait', 'quand', 'maintenant', 'cause', 'accident', 'retrouve', 'amputé', 'jambe', 'famille', 'enfant', 'aider', 'demande', 'participer', 'pouvez', 'Allah', 'pourra', 'remercierRead']",232.0,1000.0,11.047619047619047,3,50,2
113,Accidents & Emergencies,Bezons,50.6,2022-01-05,21,25,"['below/Hello', 'everyone', 'violentely', 'kicked', 'December', 'homeless', 'since', 'money', 'savings', 'whatsoever', 'staying', 'people', 'places', 'nicely', 'welcomed', 'definitely', 'place', 'currently', 'thoroughly', 'looking', 'looking', 'through', 'charity', 'bedroom', 'COVID', 'really', 'difficult', 'either', 'place', 'currently', 'euros', 'myself', 'highly', 'unesasy', 'situation', 'really', 'place', 'night', 'there', 'anymore', 'really', 'scared', 'sleep', 'outside', 'place', 'place', 'support', 'highly', 'appreciated', 'funds', 'directed', 'search', 'place', 'sleep', 'course', 'towards', 'water', 'bottom', 'heart', 'thank', 'keeping', 'fed.Love', 'Tyler', 'Bonjour', 'monde', 'violemment', 'décembre', 'conséquent', 'domicile', 'depuis', 'laissé', 'argent', 'économies', 'resté', 'différentes', 'personnes', 'depuis', ""m'ont"", 'gentiment', 'acceuilli', 'vraiment', 'besoin', 'trouver', 'endroit', 'pourrais', 'considérer', 'comme', 'chez-moi', 'recherche', ""d'emploi"", 'cherche', 'aides', 'caricatives', 'trouver', 'serait-ce', ""qu'une"", 'chambre', 'cause', 'COVID', ""c'est"", 'compliqué', 'trouver', ""l'autre"", 'moment', 'moins', 'euros', 'combien', 'temps', 'pouvoir', 'continuer', ""m'acheter"", 'chien', 'nourrir', 'combien', 'temps', 'encore', ""safe.C'est"", 'situation', 'extremement', 'compliquée', 'vraiment', 'retourner', 'sécurité', 'vraiment', 'devoir', 'dormir', 'dehors', 'besoin', 'trouver', 'endroit', 'rester', ""n'importe"", 'endroit', 'toute', 'sorte', ""d'aide"", 'bienvenue', 'grandement', 'appréciée', 'fonds', 'récoltés', 'iront', 'uniquement', 'recherche', ""d'appartement"", 'aussi', 'achats', 'nourriture', ""d'eau.Du"", 'coeur', 'MERCI', 'garder', 'sécurité', 'chaud', 'nourris', 'Bisous', 'Tyler', 'ShiaRead']",810.0,1600.0,38.57142857142857,3,100,2
114,Accidents & Emergencies,Paris,65.0,2021-12-07,53,54,"['Hello', 'everyone', 'might', 'those', 'means', 'DETAILSOreo', 'diagnosed', 'squamous', 'carcinoma', 'actually', 'operable', 'fighting', 'chance', 'survive', 'Squamous', 'carcinoma', 'general', 'month', 'prognosis', 'surgery', 'could', 'YEARS.SMALL', 'DETAILSRight', 'together', 'Paris', 'finishing', 'second', 'masters', 'embarked', 'companion', 'since', 'years', 'together', 'years.COST', 'TRANSPARENCY', 'DETAILSOur', 'perform', 'surgery', 'Doctor', 'Mihai', 'works', 'ADVETIA', 'clinic', 'Versailles.Our', 'original', 'diagnostic', 'total', 'under', '1200€', 'surgery', 'undergo', '3,500-4,000€', 'without', 'follow', 'session', 'post-op', 'complications', 'Thankfully', 'insurance', 'cover', '3,000€', 'bills', 'after', '1,200€', 'spent', 'diagnosis', '1,800€', '4,000€', 'surgery', 'Leaving', '2,200€', 'pocket', 'without', 'complications', 'reason', 'setting', '3,000€', 'likely', 'post-op', 'appointments', 'involve', 'scans', 'Below', 'email', 'proper', 'estimate', 'coming', 'days.Quote', 'excess', 'funds', 'donated', 'other', 'gofundme', 'pages', 'STORYOn', 'November', 'after', 'noticed', 'drooling', 'eating', 'abnormal', 'loves', 'abscess', 'antibiotics', 'suggested', 'better', 'would', 'ensure', 'tumor', 'France', 'being', 'France', 'earliest', 'appointment', 'could', '19th.I', 'quite', 'braced', 'worst', 'outcome', 'after', 'hours', 'months', 'imagine', 'world', 'falling', 'apart', 'cried', 'straight', 'processing', 'grief', 'people', 'understand', 'connection', 'frankly', 'reality', 'losing', 'worse', 'losing', 'distant', 'relatives', 'always', 'alone', 'truth', 'never', 'lived', 'alone', 'always', 'Always', 'waking', 'yowls', 'stinky', 'Anywho', 'diagnosed', 'squamous', 'carcinoma', 'thing', 'basically', 'death', 'sentence.After', 'coming', 'terms', 'having', 'friends', 'colleagues', 'peace', 'leaving', 'decisions', 'surrounding', 'death', 'bought', 'After', 'through', 'together', 'could', 'loved', 'could', 'saying', 'goodbye', 'amidst', 'sadness.On', 'December', 'follow-up', 'appointment', 'biopsy', 'results', 'hoping', 'death', 'would', 'sooner', 'rather', 'later', 'prolonged', 'suffering', 'After', 'rollercoaster', 'period', 'rarer', 'Squamous', 'Carcinoma', 'aggressive', 'means', 'actually', 'eligible', 'surgery', 'remove', 'tumor', 'surgery', '50/50', 'though', 'malignant', 'cells', 'years', 'which', 'great', 'malignant', 'cells', 'month', 'prognosis.Oreo', 'warrior', 'through', 'floor', 'survived', 'missing', 'months', 'showed', 'different', 'district', 'lived', 'Miami', 'Beach', 'showed', 'Hollywood', 'journey', 'multiple', 'deadly', 'teeth', 'removed', 'lived', 'countries', 'different', 'cities', 'lives', 'think', 'could', 'myself', 'watching', 'deteriorate', 'knowing', 'fighting', 'chance', 'Before', 'received', 'decided', 'would', 'fight', 'myself', 'where', 'medical', 'advances', 'double', 'edged', 'sword', 'reassess', 'decision.I', 'think', 'summarise', 'weeks', 'seeking', 'help.Even', 'tiniest', 'amount', 'donation', 'incredibly', 'appreciated', 'surgery', 'knowing', 'about', 'expensive', 'surgery', 'complications', 'could', 'bring', 'notch', 'financial', 'backing', 'Thank', 'advance', 'support.~', 'IsabellaRead']",1950.0,3000.0,36.79245283018868,3,19,3
115,Accidents & Emergencies,Anglet,37.5,2021-12-22,19,39,"['Chère', 'Communauté', 'avons', 'besoin', 'vous.Je', ""m'appelle"", 'Charity', 'Figuron', 'native', 'philippines', 'France', 'depuis', 'maintenant', 'compagnon', 'enfants.Le', 'Décembre', 'Typhon', 'Odette', 'frappé', 'plein', 'fouet', ""l'île"", 'Siargao', 'Philippines', 'chère', 'moi.Ma', 'familles', 'toujours', 'place', 'viennent', 'vivre', 'cauchemar', 'vents', '250kmh', 'totalement', 'dévasté', ""l'île"", 'connaissions.Des', 'vidéos', 'montrent', ""l'ampleur"", 'catastrophe', 'dégâts', 'occasionnés', 'circulent', 'réseaux', 'sociaux.Mon', 'village', 'images', 'détruit', 'plupart', 'maisons', 'locales', 'emportées', 'éventrées.Ces', 'familles', 'besoin', ""d'aide"", 'urgent', ""n'ont"", 'toits', 'meilleur', 'saison', 'pluies.Il', 'falloir', 'réparer', 'reconstruire', ""l'urgence"", 'reloger', 'habitants.Le', 'Typhon', 'tomber', 'arbres', 'signifie', ""qu'il"", ""d'ombre"", 'chaleur', 'étouffante.Les', 'aides', 'gouvernementales', 'toujours', 'déployées', 'nombreuses', 'initiatives', 'individuelles', 'mettent', 'place', 'venir', 'rapidement', 'population.Nous', 'savons', ""l'eau"", 'potable', 'vivres', 'manquent', 'grandement', 'désormais', 'combat', 'sanitaire', ""aujourd'hui"", 'premiers', 'décès', 'déshydratation', 'recensés', 'village', 'sommes', ""inquiet.C'est"", 'pourquoi', 'souhaitons', 'faire', 'appel', 'votre', 'générosité', 'pouvoir', 'réunir', ""d'urgence"", 'permettre', 'familles', 'subsister', ""d'avoir"", 'accès', 'ressources', 'premières', 'nécessitées', 'vite.Si', 'souhaitez', 'aider', 'famille', 'pouvez', ""m'adresser"", 'charge', 'personnellement', 'transférer', ""l'argent"", 'collecté', 'auprès', 'personnes', 'famille.Chaque', 'donation', 'aussi', 'petite', 'soit-elle', 'grandement', 'appréciée.Tous', 'serviront', 'achat', 'première', 'nécessité', 'potable', 'nourriture', 'médicaments', ""l'achat"", 'matériaux', 'construction', 'nécessaires', 'réparation', 'habitations.Read']",750.0,2000.0,39.473684210526315,3,175,2
116,Accidents & Emergencies,Paris,26.0,2022-01-04,24,26,"['aller', 'quatre', 'chemins', 'punaises', 'toujours', 'précarité', 'découvert', 'moitié', 'loyer', 'moyens', 'payer', 'désinfection', 'racheter', 'toute', 'literie', 'appel', 'générosité', 'solidarité', 'durant', 'cette', 'crise.DesinfectionSommier', 'LEIRSUND', 'Sommier', 'lattes', '140x200', '€Matelas', 'MLORGEDAL', '140x200', '279€2', 'Oreillers', 'SKOGSFRÄKEN', '14,99€', '29.98€', 'Couettes', 'SILVERTOPP', 'Couette', 'légère', '240x220', '5.99€', 'SMÅSPORRE', 'couette', 'chaude', '240x220cm', '39.99€', 'draps', 'BRUNKRISSLA', 'Housse', 'Couette', 'Taies', 'noir240x220/65x65', '29,99', '€draps', 'TRÄDKRASSULA', 'Housse', 'Couette', 'Taies', 'noir240x220/65x65', '9,99€Housse', 'punaises', '39,99', '7.99€ULLVIDE', 'housse', '15.99€DVALLA', 'housse', '9.99€VIPPVEDEL', 'alèse', '140x200cm', '27.99€Le', 'total', 'panier', '628,90', 'frais', 'livraison', ""l'alèse"", 'punaise', '745.88', 'desinfection', 'montant', 'parce', 'grosse', 'merde', 'cette', 'histoire', 'remercie', ""d'avance"", 'votre', 'solidarité', 'votre', 'bienveillance.Hola', 'todos', 'todas', 'todes', 'cuatro', 'caminos', 'tengo', 'chinches', 'ademas', 'estar', 'situacion', 'complicada', 'donde', 'podido', 'pagar', 'mitad', 'alquiler', 'estoy', 'dificultades', 'empieza', 'bastante', 'caotico', 'Cuento', 'solidarida', 'gente', 'poder', 'comprar', 'nuevo', 'salir', 'mierdero', 'pagar', 'desinfeccion', 'presupuesto', 'pongo', 'alcanze', 'pagar', 'falta', 'porque', 'tengo', 'precio', 'desinfeccion', 'Muchas', 'gracias', 'antemano', 'agradece', 'ayudaRead']",520.0,2000.0,21.666666666666668,3,19,2
117,Accidents & Emergencies,Marseille,100.0,2021-11-27,25,64,"['Group', '-Pays', 'Ubers', 'other', 'private', 'transport', 'organized', 'Trans', 'Women', 'Marseille', '-Offers', 'funds', 'towards', 'professional', 'martial', 'trainings.-Organizes', 'defense', 'workshops', 'de-escalation', 'trainings.Ce', 'group', '-Pays', 'Ubers', 'autre', 'transport', 'privé', 'organisé', 'Trans', 'Women', 'Marseille.-Offre', 'fonds', 'formations', 'professionnelles', 'martiaux', '-Organise', 'ateliers', ""d'autodéfense"", 'formations', 'désescalade', 'below', 'reaction', 'recent', 'ongoing', 'incidents', 'violence', 'against', 'trans', 'women', 'particularly', 'limited', 'street', 'different', 'individuals', 'trying', 'organize', 'responses', 'aimed', 'reducing', 'risks', 'through', 'collective', 'organization', 'awareness', 'defense', 'training', 'attainment', 'material', 'resources', 'money', 'private', 'transport', 'trans', 'women', 'scared', 'pushed', 'participation', 'public', 'social', 'going', 'music', 'events', 'simply', 'hanging', 'night', 'public', 'space', 'topic', 'topic', 'which', 'feminism', 'concept', 'historically', 'failed', 'exceptions', 'although', 'expect', 'overcome', 'issue-', 'would', 'reduce', 'facilitate', 'equal', 'access', 'normal', 'social', 'trans', 'women', 'Marseille', 'reasons', 'dignity', 'people', 'donating', 'anonymously', 'réaction', 'récents', 'continuels', 'incidents', 'violence', 'contre', 'femmes', 'trans', 'limiter', 'différentes', 'personnestentent', ""d'organiser"", 'réponses', 'visant', 'réduire', 'risques', 'auxquels', 'sommes', 'confrontées', 'travers', ""l'organisation"", 'collective', 'sensibilisation', 'formation', ""l'autodéfense"", 'recherche', 'commun', 'ressources', 'matérielles', 'comme', ""l'argent"", 'transport', 'privé', 'voulons', 'femmes', 'trans', 'soient', 'effrayées', 'écartées', 'participation', 'sociale', 'publique', ""d'aller"", 'événements', 'musicaux', 'simplement', 'traverser', ""l'espace"", 'public', 'sujet', 'lequel', 'féminisme', 'concept', 'historiquement', 'échoué', 'quelques', 'exceptions', 'prévoyions', 'surmonter', 'problème', 'aimerions', 'réduire', 'risques', 'faciliter', ""l'égalité"", ""d'accès"", 'sociale', 'normale', 'femmes', 'trans', 'notre', 'ville', 'Marseille', '.Pour', 'raisons', 'dignité', 'demandons', 'personnes', ""s'assurer"", 'faire', 'manière', 'anonyme']",655.0,500.0,26.2,3,5,1
